,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
5275,Richmond,318/185 Lennox St,2,u,655000.0,PI,hockingstuart,4/03/2017,2.6,3121.0,2.0,1.0,1.0,1725.0,69.0,2005.0,Yarra,-37.8174,144.9949,Northern Metropolitan,14949.0
5276,Richmond,45 Lord St,2,h,1130000.0,S,Biggin,4/03/2017,2.6,3121.0,2.0,2.0,3.0,114.0,,,Yarra,-37.8212,145.005,Northern Metropolitan,14949.0
5277,Richmond,414/6 Lord St,2,u,561000.0,S,Biggin,4/03/2017,2.6,3121.0,2.0,1.0,1.0,2571.0,66.0,2013.0,Yarra,-37.8198,145.005,Northern Metropolitan,14949.0
5278,Richmond,101/18 Tanner St,2,u,635000.0,S,Biggin,4/03/2017,2.6,3121.0,2.0,2.0,1.0,2740.0,76.0,2003.0,Yarra,-37.8231,144.9906,Northern Metropolitan,14949.0
5279,Richmond,247 Church St,3,h,1010000.0,PI,Jellis,4/06/2016,2.6,3121.0,3.0,1.0,1.0,199.0,105.0,1900.0,Yarra,-37.8193,144.9993,Northern Metropolitan,14949.0
5280,Richmond,32 Duke St,2,h,1025000.0,S,Jellis,4/06/2016,2.6,3121.0,2.0,1.0,1.0,169.0,92.0,1900.0,Yarra,-37.8235,145.0035,Northern Metropolitan,14949.0
5281,Richmond,193 Mary St,2,h,1102000.0,S,Biggin,4/06/2016,2.6,3121.0,2.0,1.0,1.0,167.0,,,Yarra,-37.8255,145.0013,Northern Metropolitan,14949.0
5282,Richmond,36/86 Burnley St,2,u,550000.0,SP,Jellis,6/08/2016,2.6,3121.0,2.0,1.0,2.0,0.0,68.0,2000.0,Yarra,-37.815,145.0089,Northern Metropolitan,14949.0
5283,Richmond,21 Gardner St,3,h,1152500.0,S,Biggin,6/08/2016,2.6,3121.0,3.0,2.0,1.0,78.0,,,Yarra,-37.8154,145.0061,Northern Metropolitan,14949.0
5284,Richmond,33a River St,4,h,1375000.0,S,hockingstuart,6/08/2016,2.6,3121.0,4.0,2.0,2.0,58.0,158.0,2007.0,Yarra,-37.817,145.0135,Northern Metropolitan,14949.0
5285,Richmond,28 Stawell St,3,h,1422000.0,S,hockingstuart,6/08/2016,2.6,3121.0,3.0,1.0,0.0,339.0,,,Yarra,-37.8215,145.0102,Northern Metropolitan,14949.0
5286,Richmond,52 Brighton St,2,h,1506000.0,S,Biggin,7/05/2016,2.6,3121.0,2.0,2.0,1.0,220.0,131.0,1920.0,Yarra,-37.8284,144.9989,Northern Metropolitan,14949.0
5287,Richmond,31 Johnson St,3,h,1350000.0,PI,Peter,7/05/2016,2.6,3121.0,3.0,1.0,2.0,332.0,116.0,1940.0,Yarra,-37.8131,145.005,Northern Metropolitan,14949.0
5288,Richmond,21 Leslie St,3,h,1090000.0,S,Biggin,7/05/2016,2.6,3121.0,3.0,1.0,3.0,283.0,,,Yarra,-37.8127,145.0073,Northern Metropolitan,14949.0
5289,Richmond,110/61 Stawell St,1,u,405000.0,PI,McGrath,7/05/2016,2.6,3121.0,1.0,1.0,1.0,7455.0,53.0,2005.0,Yarra,-37.821999999999996,145.0104,Northern Metropolitan,14949.0
5290,Richmond,305/28 Burnley St,1,u,327000.0,S,Biggin,7/11/2016,2.6,3121.0,1.0,1.0,1.0,0.0,43.0,2012.0,Yarra,-37.8127,145.0094,Northern Metropolitan,14949.0
5291,Richmond,30 Cameron St,3,h,1474000.0,SP,Marshall,7/11/2016,2.6,3121.0,3.0,1.0,0.0,238.0,94.0,1900.0,Yarra,-37.8167,144.9977,Northern Metropolitan,14949.0
5292,Richmond,32 Cameron St,3,h,1555000.0,S,Marshall,7/11/2016,2.6,3121.0,3.0,1.0,0.0,250.0,115.0,1900.0,Yarra,-37.8167,144.9978,Northern Metropolitan,14949.0
5293,Richmond,315/6 Lord St,1,u,500000.0,VB,Jellis,7/11/2016,2.6,3121.0,1.0,1.0,1.0,0.0,52.0,2013.0,Yarra,-37.8198,145.005,Northern Metropolitan,14949.0
5294,Richmond,53/69 Palmer St,2,u,815000.0,S,Jellis,7/11/2016,2.6,3121.0,2.0,2.0,2.0,0.0,,,Yarra,-37.8187,145.0079,Northern Metropolitan,14949.0
5295,Richmond,12/104 Rowena Pde,1,u,345000.0,S,Biggin,7/11/2016,2.6,3121.0,1.0,1.0,0.0,0.0,,1970.0,Yarra,-37.8211,144.9955,Northern Metropolitan,14949.0
5296,Richmond,406/20 Burnley St,1,u,345000.0,PI,Ray,8/10/2016,2.6,3121.0,1.0,1.0,1.0,8223.0,45.0,2012.0,Yarra,-37.8127,145.0094,Northern Metropolitan,14949.0
5297,Richmond,255 Coppin St,3,h,1275000.0,PI,Jellis,8/10/2016,2.6,3121.0,3.0,1.0,2.0,204.0,128.0,1900.0,Yarra,-37.8285,145.0022,Northern Metropolitan,14949.0
5298,Richmond,13 McKay St,3,h,1150000.0,VB,Jellis,8/10/2016,2.6,3121.0,3.0,1.0,0.0,176.0,92.0,1900.0,Yarra,-37.8116,145.0042,Northern Metropolitan,14949.0
5299,Richmond,249 Punt Rd,4,h,950000.0,VB,Jellis,8/10/2016,2.6,3121.0,4.0,1.0,0.0,254.0,124.0,1890.0,Yarra,-37.8201,144.9898,Northern Metropolitan,14949.0
5300,Richmond,303/18 Tanner St,2,h,270000.0,PI,Dingle,8/10/2016,2.6,3121.0,2.0,1.0,1.0,0.0,60.0,2004.0,Yarra,-37.8231,144.9906,Northern Metropolitan,14949.0
5301,Richmond,229/253 Bridge Rd,1,u,439000.0,SP,Biggin,10/09/2016,2.6,3121.0,1.0,1.0,1.0,3516.0,56.0,2011.0,Yarra,-37.8183,144.9979,Northern Metropolitan,14949.0
5302,Richmond,12/200 Brighton St,2,u,695000.0,S,Jellis,10/09/2016,2.6,3121.0,2.0,1.0,2.0,0.0,68.0,1997.0,Yarra,-37.8333,144.998,Northern Metropolitan,14949.0
5303,Richmond,6/33 Goodwood St,2,u,512000.0,S,Marshall,10/09/2016,2.6,3121.0,2.0,1.0,1.0,0.0,61.0,1970.0,Yarra,-37.8198,144.996,Northern Metropolitan,14949.0
5304,Richmond,2/175 Kent St,2,t,855000.0,S,Jellis,10/09/2016,2.6,3121.0,2.0,1.0,1.0,92.0,115.0,1970.0,Yarra,-37.815,145.00799999999995,Northern Metropolitan,14949.0
5305,Richmond,503/6 Lord St,2,u,1040000.0,S,Jellis,10/09/2016,2.6,3121.0,3.0,2.0,2.0,0.0,95.0,2013.0,Yarra,-37.8198,145.005,Northern Metropolitan,14949.0
5306,Richmond,5/285 Punt Rd,1,u,342000.0,S,Jellis,10/09/2016,2.6,3121.0,1.0,1.0,1.0,0.0,1.0,1970.0,Yarra,-37.8214,144.9896,Northern Metropolitan,14949.0
5307,Richmond,508/18 Tanner St,1,u,681000.0,S,hockingstuart,10/09/2016,2.6,3121.0,1.0,1.0,1.0,0.0,50.0,2004.0,Yarra,-37.8231,144.9906,Northern Metropolitan,14949.0
5308,Richmond,6 Berry St,2,h,900000.0,PI,hockingstuart,10/12/2016,2.6,3121.0,2.0,1.0,0.0,95.0,63.0,1900.0,Yarra,-37.8193,144.9976,Northern Metropolitan,14949.0
5309,Richmond,50B Duke St,3,h,1250000.0,S,Biggin,10/12/2016,2.6,3121.0,3.0,2.0,1.0,120.0,126.0,2010.0,Yarra,-37.8243,145.0034,Northern Metropolitan,14949.0
5310,Richmond,22 Garfield St,2,h,990000.0,S,Biggin,10/12/2016,2.6,3121.0,2.0,1.0,1.0,117.0,75.0,1900.0,Yarra,-37.812,144.9939,Northern Metropolitan,14949.0
5311,Richmond,8 George St,2,h,1189000.0,S,Biggin,10/12/2016,2.6,3121.0,2.0,1.0,0.0,158.0,110.0,1900.0,Yarra,-37.8232,145.0002,Northern Metropolitan,14949.0
5312,Richmond,308 Lennox St,2,h,1220000.0,S,Biggin,10/12/2016,2.6,3121.0,2.0,1.0,1.0,166.0,88.0,1900.0,Yarra,-37.8245,144.9933,Northern Metropolitan,14949.0
5313,Richmond,47 Lord St,2,h,1220000.0,S,Biggin,10/12/2016,2.6,3121.0,2.0,1.0,1.0,80.0,,,Yarra,-37.8213,145.005,Northern Metropolitan,14949.0
5314,Richmond,149 Mary St,3,h,1100000.0,S,Abercromby's,10/12/2016,2.6,3121.0,3.0,1.0,0.0,162.0,81.0,1915.0,Yarra,-37.8241,145.0015,Northern Metropolitan,14949.0
5315,Richmond,26 Thomas St,3,h,1346000.0,S,Biggin,10/12/2016,2.6,3121.0,3.0,1.0,0.0,187.0,,,Yarra,-37.8169,144.996,Northern Metropolitan,14949.0
5316,Richmond,28/8 Hull St,2,u,450000.0,PI,Biggin,11/02/2017,2.6,3121.0,2.0,1.0,1.0,0.0,66.0,2000.0,Yarra,-37.8173,144.9965,Northern Metropolitan,14949.0
5317,Richmond,73 Brighton St,2,h,1340000.0,S,Kay,12/11/2016,2.6,3121.0,2.0,1.0,0.0,178.0,,,Yarra,-37.8289,144.9992,Northern Metropolitan,14949.0
5318,Richmond,36 Charlotte St,2,h,1421000.0,S,Biggin,12/11/2016,2.6,3121.0,2.0,1.0,0.0,196.0,,,Yarra,-37.8254,145.0,Northern Metropolitan,14949.0
5319,Richmond,25 Egan St,3,h,1074000.0,S,Marshall,12/11/2016,2.6,3121.0,3.0,1.0,0.0,245.0,140.0,1900.0,Yarra,-37.8138,144.9921,Northern Metropolitan,14949.0
5320,Richmond,8 Hodgson Tce,3,h,1205000.0,S,Biggin,12/11/2016,2.6,3121.0,3.0,1.0,0.0,164.0,,,Yarra,-37.8198,144.9979,Northern Metropolitan,14949.0
5321,Richmond,35A Hunter St,2,t,1430000.0,S,Jellis,12/11/2016,2.6,3121.0,2.0,2.0,2.0,153.0,125.0,2004.0,Yarra,-37.8209,145.0055,Northern Metropolitan,14949.0
5322,Richmond,41 Shelley St,3,h,1465000.0,S,Biggin,12/11/2016,2.6,3121.0,3.0,2.0,2.0,233.0,170.0,1993.0,Yarra,-37.8122,144.9937,Northern Metropolitan,14949.0
5323,Richmond,7/42 Baker St,2,u,391000.0,SP,Caine,13/08/2016,2.6,3121.0,2.0,1.0,1.0,0.0,51.0,1965.0,Yarra,-37.812,145.0029,Northern Metropolitan,14949.0
5324,Richmond,41 Clifton St,2,h,1035000.0,S,Jellis,13/08/2016,2.6,3121.0,2.0,1.0,0.0,108.0,,1900.0,Yarra,-37.8251,144.9959,Northern Metropolitan,14949.0
5325,Richmond,9/13 Manton St,2,u,530000.0,S,Biggin,13/08/2016,2.6,3121.0,2.0,1.0,1.0,0.0,,1965.0,Yarra,-37.8236,145.009,Northern Metropolitan,14949.0
5326,Richmond,38a Buckingham St,2,t,930000.0,S,Jellis,14/05/2016,2.6,3121.0,2.0,1.0,1.0,97.0,85.0,2004.0,Yarra,-37.814,145.002,Northern Metropolitan,14949.0
5327,Richmond,77 Buckingham St,3,h,1182000.0,S,Biggin,14/05/2016,2.6,3121.0,3.0,1.0,1.0,199.0,110.0,1920.0,Yarra,-37.8139,145.0039,Northern Metropolitan,14949.0
5328,Richmond,143 Burnley St,2,h,777500.0,PI,hockingstuart,14/05/2016,2.6,3121.0,2.0,1.0,1.0,151.0,76.0,1900.0,Yarra,-37.8171,145.009,Northern Metropolitan,14949.0
5329,Richmond,27 Glass St,3,h,1115000.0,S,Whiting,14/05/2016,2.6,3121.0,3.0,2.0,2.0,129.0,120.0,1980.0,Yarra,-37.824,145.0052,Northern Metropolitan,14949.0
5330,Richmond,704/8 Howard St,3,u,760000.0,SP,Nelson,14/05/2016,2.6,3121.0,3.0,2.0,1.0,0.0,120.0,2005.0,Yarra,-37.8331,144.9975,Northern Metropolitan,14949.0
5331,Richmond,10/8 Hull St,2,u,640000.0,SP,Jellis,14/05/2016,2.6,3121.0,2.0,1.0,2.0,0.0,69.0,2000.0,Yarra,-37.8173,144.9965,Northern Metropolitan,14949.0
5332,Richmond,292 Lennox St,3,h,1710000.0,PI,Abercromby's,14/05/2016,2.6,3121.0,4.0,2.0,2.0,202.0,,,Yarra,-37.8241,144.9934,Northern Metropolitan,14949.0
5333,Richmond,8 Malleson St,3,h,1420000.0,S,Jellis,14/05/2016,2.6,3121.0,3.0,1.0,0.0,198.0,119.0,1890.0,Yarra,-37.8225,145.0007,Northern Metropolitan,14949.0
5334,Richmond,603/120 Palmer St,1,u,390000.0,S,LITTLE,14/05/2016,2.6,3121.0,1.0,1.0,1.0,0.0,40.0,2011.0,Yarra,-37.8195,145.0103,Northern Metropolitan,14949.0
5335,Richmond,3 Portland St,3,h,3020000.0,S,Jellis,14/05/2016,2.6,3121.0,3.0,2.0,2.0,389.0,,,Yarra,-37.8214,144.9951,Northern Metropolitan,14949.0
5336,Richmond,31 Westbank Tce,3,h,1346000.0,S,hockingstuart,14/05/2016,2.6,3121.0,2.0,1.0,1.0,207.0,,,Yarra,-37.8215,145.0132,Northern Metropolitan,14949.0
5337,Richmond,106/28 Burnley St,1,u,380000.0,PI,Collins,15/10/2016,2.6,3121.0,1.0,1.0,1.0,0.0,44.0,2012.0,Yarra,-37.8127,145.0094,Northern Metropolitan,14949.0
5338,Richmond,6/366 Church St,2,u,680000.0,S,Jellis,15/10/2016,2.6,3121.0,2.0,1.0,1.0,0.0,52.0,2012.0,Yarra,-37.823,144.9982,Northern Metropolitan,14949.0
5339,Richmond,4a Gardner St,2,t,1081000.0,S,hockingstuart,15/10/2016,2.6,3121.0,2.0,1.0,1.0,126.0,115.0,1995.0,Yarra,-37.814,145.006,Northern Metropolitan,14949.0
5340,Richmond,42 Hunter St,2,h,860000.0,S,Biggin,15/10/2016,2.6,3121.0,2.0,2.0,0.0,74.0,95.0,2000.0,Yarra,-37.8207,145.0053,Northern Metropolitan,14949.0
5341,Richmond,48 Rooney St,3,h,1820000.0,S,Jellis,15/10/2016,2.6,3121.0,3.0,1.0,1.0,410.0,,1900.0,Yarra,-37.8292,145.0029,Northern Metropolitan,14949.0
5342,Richmond,35 Shelley St,2,h,905000.0,S,Biggin,15/10/2016,2.6,3121.0,2.0,1.0,0.0,139.0,54.0,1920.0,Yarra,-37.8118,144.9937,Northern Metropolitan,14949.0
5343,Richmond,401/18 Tanner St,2,u,691000.0,S,Biggin,15/10/2016,2.6,3121.0,2.0,2.0,1.0,0.0,85.0,2008.0,Yarra,-37.8231,144.9906,Northern Metropolitan,14949.0
5344,Richmond,29 Bennett St,3,h,1088000.0,S,Jellis,16/04/2016,2.6,3121.0,3.0,3.0,2.0,168.0,120.0,1915.0,Yarra,-37.8126,145.0064,Northern Metropolitan,14949.0
5345,Richmond,2/310 Burnley St,3,t,911000.0,S,Biggin,16/04/2016,2.6,3121.0,3.0,2.0,1.0,0.0,110.0,2000.0,Yarra,-37.8238,145.0072,Northern Metropolitan,14949.0
5346,Richmond,30 Highett St,4,h,3001000.0,S,Biggin,16/04/2016,2.6,3121.0,2.0,3.0,1.0,544.0,241.0,1920.0,Yarra,-37.8152,144.9922,Northern Metropolitan,14949.0
5347,Richmond,9/63 Stawell St,2,u,638000.0,S,Biggin,16/04/2016,2.6,3121.0,2.0,2.0,1.0,0.0,77.0,2008.0,Yarra,-37.821999999999996,145.0104,Northern Metropolitan,14949.0
5348,Richmond,80 Bunting St,2,h,951000.0,S,hockingstuart,16/07/2016,2.6,3121.0,2.0,1.0,0.0,108.0,,1905.0,Yarra,-37.8259,145.0089,Northern Metropolitan,14949.0
5349,Richmond,215 Burnley St,2,h,912000.0,S,Collins,16/07/2016,2.6,3121.0,2.0,1.0,2.0,204.0,,,Yarra,-37.821,145.0082,Northern Metropolitan,14949.0
5350,Richmond,6/361 Church St,1,u,415000.0,S,Jellis,16/07/2016,2.6,3121.0,1.0,1.0,1.0,0.0,,,Yarra,-37.8234,144.9985,Northern Metropolitan,14949.0
5351,Richmond,158 Mary St,3,h,1285000.0,S,hockingstuart,16/07/2016,2.6,3121.0,4.0,2.0,1.0,133.0,,,Yarra,-37.8246,145.0012,Northern Metropolitan,14949.0
5352,Richmond,3 Type St,2,h,1220000.0,S,Jellis,16/07/2016,2.6,3121.0,2.0,1.0,1.0,219.0,,,Yarra,-37.8203,145.01,Northern Metropolitan,14949.0
5353,Richmond,18 Buckingham St,3,h,900000.0,S,Biggin,17/09/2016,2.6,3121.0,3.0,3.0,1.0,58.0,60.0,2009.0,Yarra,-37.8139,145.0012,Northern Metropolitan,14949.0
5354,Richmond,36 Elm Gr,3,h,1695000.0,S,Marshall,17/09/2016,2.6,3121.0,3.0,1.0,3.0,210.0,118.0,1900.0,Yarra,-37.8247,145.0001,Northern Metropolitan,14949.0
5355,Richmond,6 Kennedy St,3,h,1365000.0,S,Nelson,17/09/2016,2.6,3121.0,3.0,1.0,1.0,301.0,110.0,1935.0,Yarra,-37.8134,145.0055,Northern Metropolitan,14949.0
5356,Richmond,117 Lord St,2,h,1088000.0,S,Biggin,17/09/2016,2.6,3121.0,2.0,1.0,0.0,158.0,,,Yarra,-37.8239,145.0045,Northern Metropolitan,14949.0
5357,Richmond,110 Mary St,3,h,1765000.0,S,hockingstuart,17/09/2016,2.6,3121.0,4.0,1.0,2.0,332.0,,,Yarra,-37.8232,145.0014,Northern Metropolitan,14949.0
5358,Richmond,58 Rooney St,2,h,1045000.0,S,Biggin,17/09/2016,2.6,3121.0,2.0,1.0,2.0,200.0,90.0,1900.0,Yarra,-37.8294,145.0029,Northern Metropolitan,14949.0
5359,Richmond,8 Survey St,4,h,1591000.0,S,Collins,17/09/2016,2.6,3121.0,4.0,2.0,1.0,263.0,145.0,1900.0,Yarra,-37.8261,145.0127,Northern Metropolitan,14949.0
5360,Richmond,305/45 York St,1,u,402000.0,S,hockingstuart,17/09/2016,2.6,3121.0,1.0,1.0,1.0,0.0,,,Yarra,-37.813,144.993,Northern Metropolitan,14949.0
5361,Richmond,6 Brady St,3,h,1275000.0,S,Biggin,18/03/2017,2.6,3121.0,3.0,2.0,1.0,132.0,95.0,1900.0,Yarra,-37.821999999999996,145.0041,Northern Metropolitan,14949.0
5362,Richmond,83 Buckingham St,2,h,1035000.0,S,Marshall,18/03/2017,2.6,3121.0,2.0,1.0,0.0,100.0,,,Yarra,-37.8139,145.0042,Northern Metropolitan,14949.0
5363,Richmond,48 Docker St,3,h,2000000.0,VB,Jellis,18/03/2017,2.6,3121.0,3.0,2.0,0.0,194.0,,,Yarra,-37.8246,144.9967,Northern Metropolitan,14949.0
5364,Richmond,16/10 Elaine Ct,3,u,931000.0,S,Biggin,18/03/2017,2.6,3121.0,3.0,2.0,2.0,0.0,,,Yarra,-37.8128,145.0139,Northern Metropolitan,14949.0
5365,Richmond,14 Hunter St,3,h,2640000.0,S,hockingstuart,18/03/2017,2.6,3121.0,3.0,1.0,1.0,309.0,,,Yarra,-37.82,145.0054,Northern Metropolitan,14949.0
5366,Richmond,21A Kent St,2,t,842000.0,S,Jellis,18/03/2017,2.6,3121.0,2.0,2.0,1.0,0.0,2.0,,Yarra,-37.8145,145.0014,Northern Metropolitan,14949.0
5367,Richmond,9 Type St,4,h,1510000.0,PI,Biggin,18/03/2017,2.6,3121.0,4.0,2.0,0.0,0.0,171.0,1900.0,Yarra,-37.8206,145.0099,Northern Metropolitan,14949.0
5368,Richmond,40 York St,3,h,1550000.0,VB,Jellis,18/03/2017,2.6,3121.0,3.0,2.0,1.0,131.0,76.0,1900.0,Yarra,-37.8132,144.9929,Northern Metropolitan,14949.0
5369,Richmond,134 Coppin St,3,h,1456000.0,S,Jellis,18/06/2016,2.6,3121.0,3.0,2.0,1.0,157.0,141.0,1900.0,Yarra,-37.8225,145.0029,Northern Metropolitan,14949.0
5370,Richmond,28 Corsair St,2,h,1145000.0,S,Biggin,18/06/2016,2.6,3121.0,2.0,1.0,0.0,170.0,,1910.0,Yarra,-37.8226,145.0064,Northern Metropolitan,14949.0
5371,Richmond,27/16 Goodwood St,2,t,810000.0,SP,hockingstuart,18/06/2016,2.6,3121.0,2.0,1.0,1.0,94.0,,,Yarra,-37.8201,144.9927,Northern Metropolitan,14949.0
5372,Richmond,5 Koorang La,3,h,1100000.0,PI,Biggin,18/06/2016,2.6,3121.0,3.0,2.0,1.0,66.0,118.0,2013.0,Yarra,-37.8181,145.007,Northern Metropolitan,14949.0
5373,Richmond,1 Newry St,2,h,1220000.0,S,Jellis,18/06/2016,2.6,3121.0,2.0,1.0,2.0,198.0,,,Yarra,-37.8244,145.0046,Northern Metropolitan,14949.0
5374,Richmond,7/1 Princess St,2,t,895000.0,S,Marshall,18/06/2016,2.6,3121.0,2.0,1.0,1.0,0.0,,,Yarra,-37.8209,145.0014,Northern Metropolitan,14949.0
5375,Richmond,20 Stillman St,2,h,1430000.0,S,Biggin,18/06/2016,2.6,3121.0,2.0,1.0,2.0,292.0,,,Yarra,-37.8218,145.0089,Northern Metropolitan,14949.0
5376,Richmond,45 Westbank Tce,2,h,1045000.0,S,Jellis,18/06/2016,2.6,3121.0,2.0,1.0,1.0,138.0,81.0,1890.0,Yarra,-37.8218,145.0132,Northern Metropolitan,14949.0
5377,Richmond,7 Bowen St,3,h,2000000.0,S,Biggin,19/11/2016,2.6,3121.0,3.0,2.0,1.0,217.0,180.0,1910.0,Yarra,-37.8158,144.9931,Northern Metropolitan,14949.0
5378,Richmond,10/200 Brighton St,2,u,646000.0,S,Woodards,19/11/2016,2.6,3121.0,2.0,1.0,1.0,0.0,70.0,1993.0,Yarra,-37.8333,144.998,Northern Metropolitan,14949.0
5379,Richmond,207/12 Coppin St,2,u,660000.0,PI,Jellis,19/11/2016,2.6,3121.0,2.0,2.0,1.0,0.0,76.0,2013.0,Yarra,-37.8166,145.0036,Northern Metropolitan,14949.0
5380,Richmond,51 Hunter St,2,h,1145000.0,S,hockingstuart,19/11/2016,2.6,3121.0,2.0,1.0,1.0,197.0,80.0,1960.0,Yarra,-37.8215,145.0054,Northern Metropolitan,14949.0
5381,Richmond,103/8 Howard St,1,u,380000.0,PI,Dingle,22/05/2016,2.6,3121.0,1.0,1.0,1.0,0.0,,,Yarra,-37.8331,144.9975,Northern Metropolitan,14949.0
5382,Richmond,2 Kimber St,3,h,1285000.0,S,Steveway,22/05/2016,2.6,3121.0,3.0,2.0,1.0,123.0,,,Yarra,-37.8267,145.0122,Northern Metropolitan,14949.0
5383,Richmond,249 Punt Rd,4,h,905000.0,S,Biggin,22/05/2016,2.6,3121.0,4.0,1.0,0.0,254.0,124.0,1890.0,Yarra,-37.8201,144.9898,Northern Metropolitan,14949.0
5384,Richmond,31/15 River Bvd,2,u,750000.0,S,Biggin,22/05/2016,2.6,3121.0,2.0,2.0,1.0,0.0,104.0,2000.0,Yarra,-37.8128,145.0133,Northern Metropolitan,14949.0
5385,Richmond,140/73 River St,2,u,604000.0,SP,Biggin,22/05/2016,2.6,3121.0,2.0,2.0,2.0,0.0,75.0,2009.0,Yarra,-37.8189,145.0131,Northern Metropolitan,14949.0
5386,Richmond,176 Buckingham St,4,h,1645000.0,S,Biggin,22/08/2016,2.6,3121.0,4.0,2.0,1.0,249.0,214.0,1970.0,Yarra,-37.8147,145.0084,Northern Metropolitan,14949.0
5387,Richmond,301/633 Church St,3,u,945000.0,S,Biggin,22/08/2016,2.6,3121.0,3.0,2.0,1.0,0.0,,1999.0,Yarra,-37.833,144.997,Northern Metropolitan,14949.0
5388,Richmond,7/182 Coppin St,1,u,306000.0,S,Jellis,22/08/2016,2.6,3121.0,1.0,1.0,1.0,0.0,40.0,1965.0,Yarra,-37.8242,145.0026,Northern Metropolitan,14949.0
5389,Richmond,19 Dickens St,3,h,1270000.0,S,Jellis,22/08/2016,2.6,3121.0,2.0,1.0,1.0,181.0,102.0,1900.0,Yarra,-37.8203,145.0092,Northern Metropolitan,14949.0
5390,Richmond,23a Dickmann St,3,t,975000.0,PI,Jellis,22/08/2016,2.6,3121.0,3.0,1.0,1.0,383.0,,1993.0,Yarra,-37.8248,144.9976,Northern Metropolitan,14949.0
5391,Richmond,1 Griffiths St,2,h,1105000.0,S,Biggin,22/08/2016,2.6,3121.0,2.0,2.0,1.0,55.0,,,Yarra,-37.8159,145.0033,Northern Metropolitan,14949.0
5392,Richmond,8 Neptune St,2,h,965000.0,S,Biggin,22/08/2016,2.6,3121.0,2.0,1.0,0.0,158.0,,1900.0,Yarra,-37.8201,145.007,Northern Metropolitan,14949.0
5393,Richmond,606/120 Palmer St,2,u,620000.0,PI,LITTLE,22/08/2016,2.6,3121.0,2.0,2.0,1.0,650.0,,2011.0,Yarra,-37.8195,145.0103,Northern Metropolitan,14949.0
5394,Richmond,4/1 Princess St,3,h,1100000.0,S,hockingstuart,22/08/2016,2.6,3121.0,2.0,2.0,1.0,126.0,,,Yarra,-37.8208,145.0013,Northern Metropolitan,14949.0
5395,Richmond,211/18 Tanner St,1,u,450000.0,SP,RT,22/08/2016,2.6,3121.0,1.0,1.0,1.0,0.0,,,Yarra,-37.8231,144.9906,Northern Metropolitan,14949.0
5396,Richmond,29 Westbank Tce,3,h,1850000.0,S,hockingstuart,22/08/2016,2.6,3121.0,2.0,2.0,1.0,203.0,112.0,1900.0,Yarra,-37.8214,145.0132,Northern Metropolitan,14949.0
5397,Richmond,57 Neptune St,3,h,1650000.0,S,hockingstuart,23/04/2016,2.6,3121.0,3.0,2.0,1.0,312.0,141.0,1920.0,Yarra,-37.8217,145.007,Northern Metropolitan,14949.0
5398,Richmond,41 Cameron St,3,h,1320000.0,S,RT,24/09/2016,2.6,3121.0,3.0,2.0,2.0,171.0,118.0,1890.0,Yarra,-37.8166,144.9987,Northern Metropolitan,14949.0
5399,Richmond,320 Church St,3,h,1651000.0,S,Jellis,24/09/2016,2.6,3121.0,3.0,2.0,1.0,192.0,111.0,1900.0,Yarra,-37.8212,144.9985,Northern Metropolitan,14949.0
5400,Richmond,2 Francis St,3,h,1032000.0,S,Biggin,24/09/2016,2.6,3121.0,3.0,1.0,0.0,128.0,,,Yarra,-37.8198,145.0026,Northern Metropolitan,14949.0
5401,Richmond,3 Jika Pl,3,h,915000.0,S,hockingstuart,24/09/2016,2.6,3121.0,4.0,3.0,1.0,140.0,,,Yarra,-37.8148,144.9912,Northern Metropolitan,14949.0
5402,Richmond,3 Mary St,3,h,1075000.0,S,Jellis,24/09/2016,2.6,3121.0,3.0,1.0,0.0,148.0,,,Yarra,-37.8194,145.0024,Northern Metropolitan,14949.0
5403,Richmond,46 Park Gr,4,h,1800000.0,PI,Biggin,24/09/2016,2.6,3121.0,4.0,2.0,0.0,288.0,193.0,1900.0,Yarra,-37.8268,145.0129,Northern Metropolitan,14949.0
5404,Richmond,3/77 River St,3,u,791500.0,S,Biggin,24/09/2016,2.6,3121.0,3.0,2.0,2.0,0.0,104.0,2005.0,Yarra,-37.8189,145.0131,Northern Metropolitan,14949.0
5405,Richmond,22a Stanley St,3,h,1600000.0,S,Biggin,24/09/2016,2.6,3121.0,3.0,2.0,2.0,80.0,144.0,1850.0,Yarra,-37.8233,144.9947,Northern Metropolitan,14949.0
5406,Richmond,10 Botherambo St,2,t,1200000.0,SP,Jellis,25/02/2017,2.6,3121.0,2.0,2.0,1.0,170.0,89.0,1940.0,Yarra,-37.8229,144.9931,Northern Metropolitan,14949.0
5407,Richmond,288 Church St,3,h,1555000.0,S,Abercromby's,25/02/2017,2.6,3121.0,3.0,2.0,1.0,189.0,164.0,1900.0,Yarra,-37.82,144.9987,Northern Metropolitan,14949.0
5408,Richmond,25 Dickmann St,3,h,1361000.0,S,Marshall,25/02/2017,2.6,3121.0,3.0,2.0,1.0,99.0,102.0,,Yarra,-37.8249,144.9976,Northern Metropolitan,14949.0
